node,betweeness_centrality,node_type
PKN1,7.319961645823513e-05,gene/protein
RAF1,7.193861306315223e-05,gene/protein
SREBF1,7.191823316479583e-05,gene/protein
H3C7,7.136100783297661e-05,gene/protein
ATP6AP2,7.024447773008104e-05,gene/protein
RRAS,6.867726581707463e-05,gene/protein
GP2,6.800842016432505e-05,gene/protein
MIR30A,6.64728832336158e-05,gene/protein
Mycobacterium tuberculosis,6.623049205821784e-05,bacteria
C5AR2,6.514446122252091e-05,gene/protein
E2F4,6.510037270002157e-05,gene/protein
TCTN2,6.47661296462963e-05,gene/protein
AKT2,6.43760067128816e-05,gene/protein
KRT18,6.388879591542385e-05,gene/protein
ARHGEF6,6.300271303190109e-05,gene/protein
PSME2,6.296661906955047e-05,gene/protein
LIPC,6.27184147792626e-05,gene/protein
ADAMTS9,6.270241000375791e-05,gene/protein
TYK2,6.198139194299377e-05,gene/protein
PIM1,6.133338490589275e-05,gene/protein
IL4,6.132656484611441e-05,gene/protein
PHF8,6.115237916837737e-05,gene/protein
CASK,6.115237916837737e-05,gene/protein
GSTM1,6.089141422443383e-05,gene/protein
CDO1,6.088468291620598e-05,gene/protein
aromatase deficiency,6.08577576832973e-05,disease
obesity due to CEP19 deficiency,6.084429506684185e-05,disease
ZNF257,6.0817369833932776e-05,gene/protein
MIR10B,6.08106385257067e-05,gene/protein
obesity due to melanocortin 4 receptor deficiency,6.077025067634109e-05,disease
LMNB2,5.927288423336453e-05,gene/protein
RBM4,5.865402092346733e-05,gene/protein
LYL1,5.846585593869003e-05,gene/protein
ZNF263,5.792988990417272e-05,gene/protein
PRKAR1B,5.6992003682903875e-05,gene/protein
PTPRJ,5.6992003682903875e-05,gene/protein
PPP2R3A,5.6992003682903875e-05,gene/protein
streptogramin,5.516099807865829e-05,drug_class
YWHAE,5.5128103760550477e-05,gene/protein
HSPE1,5.460501993576121e-05,gene/protein
ITGAM,5.417779112906287e-05,gene/protein
TRIM37,5.4110555564679e-05,gene/protein
PRDX3,5.338636666317322e-05,gene/protein
LIG4,5.176630322411101e-05,gene/protein
HMGB1,5.171693539909264e-05,gene/protein
MAP3K5,5.153702048257159e-05,gene/protein
TRAF6,5.1249353819894305e-05,gene/protein
TBP,5.030204902642385e-05,gene/protein
CCL4,4.963595331538229e-05,gene/protein
SUMO1,4.9479677745215694e-05,gene/protein
IL16,4.907784704533562e-05,gene/protein
TRAF1,4.8689009905717665e-05,gene/protein
NEDD4,4.756168845283115e-05,gene/protein
MAPK9,4.755085645870802e-05,gene/protein
EDNRA,4.7242631451692834e-05,gene/protein
VCAM1,4.5871170065785085e-05,gene/protein
ITGB1,4.555204514078531e-05,gene/protein
STAT6,4.508488123324039e-05,gene/protein
XRCC1,4.436320364691836e-05,gene/protein
PCBD1,4.411653365094123e-05,gene/protein
UBXN7,4.370237715706045e-05,gene/protein
TNIK,4.3428539114589754e-05,gene/protein
PCMT1,4.294939379518805e-05,gene/protein
EDNRB,4.289545326053658e-05,gene/protein
KAT5,4.241831853639863e-05,gene/protein
Mycobacterium tuberculosis 23S rRNA mutation conferring resistance to capreomycin,4.210478689961765e-05,resistance_gene
RUBCN,4.204674944379506e-05,gene/protein
RAC1,4.1491043065733223e-05,gene/protein
PSMA7,4.14770300674384e-05,gene/protein
LMNA,4.092737298975872e-05,gene/protein
PLA2G4A,4.0794393395856136e-05,gene/protein
WWOX,4.0371640765974104e-05,gene/protein
PMPCA,4.0371640765974104e-05,gene/protein
HSPB1,3.994734255995315e-05,gene/protein
ACC-1,3.881688831465097e-05,resistance_gene
CEBPB,3.807996286057834e-05,gene/protein
mdtM,3.775428174771349e-05,resistance_gene
UBE2I,3.773315508736162e-05,gene/protein
KAT2A,3.7544480555691836e-05,gene/protein
TGFBR1,3.727594679591359e-05,gene/protein
Impaired T cell function,3.697306347191902e-05,immune_effect/phenotype
glycylcycline,3.6491173931174896e-05,drug_class
BECN1,3.6282965834035385e-05,gene/protein
Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid,3.618158532746551e-05,resistance_gene
Escherichia coli 23S rRNA with mutation conferring resistance to oxazolidinone antibiotics,3.6164681585077855e-05,resistance_gene
IL2RG,3.600095269804775e-05,gene/protein
H1-3,3.584610662393251e-05,gene/protein
MUC1,3.544224012085137e-05,gene/protein
Staphylococcus aureus LmrS,3.4864531484749735e-05,resistance_gene
HBG2,3.4706065157244796e-05,gene/protein
rsmA,3.454727382013165e-05,resistance_gene
MexF,3.451612759423241e-05,resistance_gene
MexT,3.451612759423241e-05,resistance_gene
OprN,3.451612759423241e-05,resistance_gene
MexE,3.451612759423241e-05,resistance_gene
MexS,3.451612759423241e-05,resistance_gene
H1-5,3.413724466030498e-05,gene/protein
PSMD2,3.331695575813396e-05,gene/protein
PPP1R3A,3.329700881742559e-05,gene/protein
Clostridioides difficile 23S rRNA with mutation conferring resistance to erythromycin and clindamycin,3.3130419680773345e-05,resistance_gene
Helicobacter pylori 23S rRNA with mutation conferring resistance to clarithromycin,3.3110387101615946e-05,resistance_gene
Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin,3.3110013911513285e-05,resistance_gene
Escherichia coli 23S rRNA with mutation conferring resistance to erythromycin and telithromycin,3.3110013911513285e-05,resistance_gene
MORF4L1,3.294253716891624e-05,gene/protein
PPM1A,3.27937726966745e-05,gene/protein
GNB1,3.274009240071906e-05,gene/protein
Recurrent streptococcus pneumoniae infections,3.258866271892341e-05,effect/phenotype
Decreased circulating antibody level,3.247169688825349e-05,immune_effect/phenotype
LDHA,3.218370429163658e-05,gene/protein
GSK3B,3.2161892745783575e-05,gene/protein
IL7R,3.2056378427088506e-05,gene/protein
NFATC1,3.1532064112942605e-05,gene/protein
RBBP6,3.146887520821222e-05,gene/protein
C3,3.1355980043019246e-05,gene/protein
PICK1,3.1140898318026895e-05,gene/protein
JAK2,3.094125398837155e-05,gene/protein
FANCC,3.092802971780298e-05,gene/protein
ATP2A2,3.077314726173733e-05,gene/protein
bcr-1,3.076610340994295e-05,resistance_gene
PCNA,3.0708406461642696e-05,gene/protein
fosA5,3.0411616156042215e-05,resistance_gene
PmpM,3.0047317100405943e-05,resistance_gene
NFATC3,2.9638990145350282e-05,gene/protein
cAMP-RP,2.9621932201121698e-05,resistance_gene
gadX,2.9619803607683407e-05,resistance_gene
mdtF,2.9619803607683407e-05,resistance_gene
gadW,2.9619803607683407e-05,resistance_gene
mdtE,2.9619803607683407e-05,resistance_gene
NRAS,2.9598922500964012e-05,gene/protein
efmA,2.958584534470598e-05,resistance_gene
PSMD8,2.9566143588983224e-05,gene/protein
NFYB,2.9481657015756854e-05,gene/protein
AAC(6')-Ib-cr6,2.943507699115479e-05,resistance_gene
AAC(6')-Ib-cr5,2.943346363309354e-05,resistance_gene
AAC(6')-Ib-cr4,2.943079940562755e-05,resistance_gene
AAC(6')-Ib-cr1,2.943079940562755e-05,resistance_gene
AAC(6')-Ib-cr3,2.943079940562755e-05,resistance_gene
AAC(6')-Ib-cr7,2.942904400229192e-05,resistance_gene
AAC(6')-Ib-cr9,2.942904400229192e-05,resistance_gene
IL10,2.9074427172095368e-05,gene/protein
AcrF,2.8787553583356924e-05,resistance_gene
AcrE,2.8787553583356924e-05,resistance_gene
HNRNPAB,2.8594790615331627e-05,gene/protein
GPX1,2.7975218117596493e-05,gene/protein
HSD3B7,2.7833826462239136e-05,gene/protein
Escherichia coli nfsA mutations conferring resistance to nitrofurantoin,2.7685075059300335e-05,resistance_gene
CCN3,2.746667252486478e-05,gene/protein
Cytokine storm,2.745469496601271e-05,immune_effect/phenotype
SMARCD2,2.7354466483677813e-05,gene/protein
streptogramin A,2.715901339042447e-05,drug_class
PSMC1,2.7034317109337557e-05,gene/protein
PSMD11,2.6914305146642848e-05,gene/protein
Mycobacterium tuberculosis Rv1258c mutations confer resistance to ethambutol and capreomycin,2.6774097274329404e-05,resistance_gene
"Mycobacterium tuberculosis Rv1258c mutations confer resistance to pyrazinamide, isoniazid and streptomycin",2.6774097274329404e-05,resistance_gene
streptogramin B,2.669607526142241e-05,drug_class
PRKCZ,2.6666644424383724e-05,gene/protein
Acinetobacter baumannii,2.6486383590222608e-05,bacteria
UCHL5,2.6476209471425684e-05,gene/protein
Recurrent Staphylococcus aureus infections,2.6458005795825384e-05,effect/phenotype
HLA-B,2.6367330489242737e-05,gene/protein
PSMD4,2.634708027403327e-05,gene/protein
pleuromutilin,2.6208838674249593e-05,drug_class
Escherichia coli,2.602236175694356e-05,bacteria
DAXX,2.6008356337013284e-05,gene/protein
SUZ12,2.5962335281523986e-05,gene/protein
Mycobacterium tuberculosis gyrA conferring resistance to fluoroquinolones,2.5865936063436006e-05,resistance_gene
Staphylococcus aureus gyrA conferring resistance to fluoroquinolones,2.5781560232485446e-05,resistance_gene
Recurrent Klebsiella infections,2.576944626075777e-05,effect/phenotype
Escherichia coli gyrA conferring resistance to fluoroquinolones,2.5766785083536088e-05,resistance_gene
Pseudomonas aeruginosa gyrA conferring resistance to fluoroquinolones,2.576556531422815e-05,resistance_gene
Salmonella enterica gyrA conferring resistance to fluoroquinolones,2.5765029680200458e-05,resistance_gene
Acinetobacter baumannii gyrA conferring resistance to fluoroquinolones,2.576451444482343e-05,resistance_gene
PTPN11,2.565259430326152e-05,gene/protein
IGF1R,2.5584385695689316e-05,gene/protein
DTL,2.523139452103297e-05,gene/protein
MAP3K7,2.516336035985625e-05,gene/protein
AHCYL1,2.5022605548519923e-05,gene/protein
TPR,2.4793758021599823e-05,gene/protein
UBE2K,2.471547111523594e-05,gene/protein
USF2,2.4645878512144618e-05,gene/protein
MEF2D,2.4293035674292197e-05,gene/protein
JUP,2.4251496630704157e-05,gene/protein
TP53,2.3524216455878575e-05,gene/protein
ESR1,2.340023083069754e-05,gene/protein
clcD,2.328237856598776e-05,resistance_gene
TOP2A,2.3197283436334636e-05,gene/protein
Bacteremia,2.2737091513869012e-05,disease
cfr(D),2.2289414091415508e-05,resistance_gene
PRKCD,2.2200316527494422e-05,gene/protein
AP3D1,2.2133473122190473e-05,gene/protein
FOXO3,2.200386926801724e-05,gene/protein
PSMD5,2.1896329869132814e-05,gene/protein
Mycobacterium tuberculosis gyrB mutant conferring resistance to fluoroquinolones,2.1819259248426436e-05,resistance_gene
Morganella morganii gyrB conferring resistance to fluoroquinolones,2.1720108268526464e-05,resistance_gene
Salmonella serovars gyrB conferring resistance to fluoroquinolones,2.1720108268526464e-05,resistance_gene
ERBB3,2.162846750252479e-05,gene/protein
RXRA,2.1625102115054748e-05,gene/protein
VASN,2.1597300771662886e-05,gene/protein
cfrA,2.149217094052465e-05,resistance_gene
IFNG,2.1354716062752183e-05,gene/protein
TP63,2.1215948167799455e-05,gene/protein
amrB,2.1212590155511522e-05,resistance_gene
amrA,2.1212590155511522e-05,resistance_gene
mfpA,2.1180883210285266e-05,resistance_gene
sdrM,2.1173329410567927e-05,resistance_gene
arlR,2.1171574007232284e-05,resistance_gene
arlS,2.1171574007232284e-05,resistance_gene
norC,2.1171574007232284e-05,resistance_gene
EIF6,2.115992572720904e-05,gene/protein
abeM,2.115452821957026e-05,resistance_gene
QnrB10,2.1104668961635886e-05,resistance_gene
QnrD1,2.1100391376108643e-05,resistance_gene
QnrB1,2.108439645785136e-05,resistance_gene
QnrVC1,2.108439645785136e-05,resistance_gene
QnrB19,2.108439645785136e-05,resistance_gene
QnrA1,2.108439645785136e-05,resistance_gene
QnrVC4,2.108439645785136e-05,resistance_gene
QnrB20,2.108439645785136e-05,resistance_gene
QnrB6,2.108439645785136e-05,resistance_gene
QnrS2,2.108439645785136e-05,resistance_gene
QnrS1,2.1083345588446614e-05,resistance_gene
QnrB17,2.1081732230385368e-05,resistance_gene
QnrB4,2.1081732230385368e-05,resistance_gene
QnrB2,2.1081732230385368e-05,resistance_gene
QnrB76,2.1081732230385368e-05,resistance_gene
QnrVC6,2.108051246107745e-05,resistance_gene
QnrA6,2.1079976827049745e-05,resistance_gene
QnrB9,2.1079976827049745e-05,resistance_gene
qnrE2,2.1079976827049745e-05,resistance_gene
QnrB16,2.1079976827049745e-05,resistance_gene
qnrE1,2.1079976827049745e-05,resistance_gene
QnrS10,2.1079976827049745e-05,resistance_gene
QnrB32,2.1079976827049745e-05,resistance_gene
QnrB12,2.1079976827049745e-05,resistance_gene
QnrA3,2.1079976827049745e-05,resistance_gene
QnrS4,2.1079603636947074e-05,resistance_gene
QnrS11,2.1079603636947074e-05,resistance_gene
QnrB7,2.1079603636947074e-05,resistance_gene
QnrB5,2.1079603636947074e-05,resistance_gene
SUOX,2.1018742836866157e-05,gene/protein
PIAS1,2.0767320033573552e-05,gene/protein
patA,2.0694115592681137e-05,resistance_gene
pmrA,2.0694115592681137e-05,resistance_gene
patB,2.0694115592681137e-05,resistance_gene
Staphylococcus aureus norA,2.0692368969144393e-05,resistance_gene
qacA,2.0692368969144393e-05,resistance_gene
Streptococcus pneumoniae parC conferring resistance to fluoroquinolones,2.0687706527932192e-05,resistance_gene
Staphylococcus aureus parE conferring resistance to fluoroquinolones,2.0685959904395427e-05,resistance_gene
Staphylococcus aureus parC conferring resistance to fluoroquinolones,2.0685959904395427e-05,resistance_gene
Acinetobacter baumannii AbaQ,2.0677987408948346e-05,resistance_gene
QepA4,2.0677593820195038e-05,resistance_gene
emrR,2.0677593820195038e-05,resistance_gene
QepA2,2.0677593820195038e-05,resistance_gene
emrA,2.067546522675674e-05,resistance_gene
mdtH,2.067546522675674e-05,resistance_gene
emrB,2.067546522675674e-05,resistance_gene
Escherichia coli parC conferring resistance to fluoroquinolones,2.067118475544608e-05,resistance_gene
Pseudomonas aeruginosa parE conferring resistance to fluoroquinolones,2.0669964986138158e-05,resistance_gene
Salmonella serovars parE conferring resistance to fluoroquinolones,2.0669056162007795e-05,resistance_gene
Acinetobacter baumannii parC conferring resistance to fluoroquinolones,2.06689141167334e-05,resistance_gene
TERF1,2.0450794403667586e-05,gene/protein
Neutropenia,2.0347331139454094e-05,immune_effect/phenotype
DYNLL1,1.9898252564934354e-05,gene/protein
E2F1,1.9879205228438367e-05,gene/protein
SQSTM1,1.9663462096155734e-05,gene/protein
RAD23B,1.9399336243674317e-05,gene/protein
otitis externa,1.933601578371104e-05,disease
GAPDH,1.8802728112225498e-05,gene/protein
MAFK,1.8792553374211995e-05,gene/protein
PPP2R1A,1.8756251317304063e-05,gene/protein
Mycobacterium tuberculosis ethA mutations conferring resistance to isoniazid,1.8611103513130212e-05,resistance_gene
Mycobacterium tuberculosis ethA with mutation conferring resistance to ethionamide,1.8611103513130212e-05,resistance_gene
PSMD1,1.8486184588017586e-05,gene/protein
cfr(B),1.8285136684420918e-05,resistance_gene
CD83,1.8045938988956404e-05,gene/protein
MMP3,1.782295966512693e-05,gene/protein
CDK1,1.762922047902712e-05,gene/protein
GCGR,1.7069937308259825e-05,gene/protein
optrA,1.705637212642729e-05,resistance_gene
RAB4A,1.6925181131432456e-05,gene/protein
SMARCA2,1.6925181131432456e-05,gene/protein
SLC22A1,1.632185941334184e-05,gene/protein
TMUB1,1.6194451449095193e-05,gene/protein
NR3C2,1.6100424989727345e-05,gene/protein
PRKN,1.609772887493799e-05,gene/protein
PRKAB2,1.6080633940977267e-05,gene/protein
CTNND2,1.5837431626535763e-05,gene/protein
ataxia telangiectasia,1.5779967241831868e-05,disease
ILF3,1.5666207461511643e-05,gene/protein
Mycobacterium tuberculosis folC with mutation conferring resistance to para-aminosalicylic acid,1.556316714779686e-05,resistance_gene
Mycobacterium tuberculosis thyA with mutation conferring resistance to para-aminosalicylic acid,1.556316714779686e-05,resistance_gene
DERL1,1.5511882729835287e-05,gene/protein
Staphylococcus aureus mupA conferring resistance to mupirocin,1.5468694354505328e-05,resistance_gene
Staphylococcus aureus ileS with mutation conferring resistance to mupirocin,1.5468694354505328e-05,resistance_gene
ST14,1.518058779815093e-05,gene/protein
BAX,1.5180052220544114e-05,gene/protein
PRDX1,1.512485624652491e-05,gene/protein
FN1,1.5097207529466657e-05,gene/protein
ITK,1.5041242099949241e-05,gene/protein
PRCC,1.4739048021548805e-05,gene/protein
FEN1,1.4739048021548805e-05,gene/protein
Burkholderia pseudomallei Omp38,1.4731916312277906e-05,resistance_gene
CYBA,1.4537051264186348e-05,gene/protein
CREB3L1,1.4522204764081378e-05,gene/protein
MECP2,1.4500998833509719e-05,gene/protein
RANBP9,1.4488823313177798e-05,gene/protein
PKMYT1,1.4478971452886366e-05,gene/protein
PLK1,1.4473112282585155e-05,gene/protein
ELOVL4,1.4289897180201171e-05,gene/protein
NR4A1,1.428208075729781e-05,gene/protein
POU1F1,1.4064498205281808e-05,gene/protein
POU2F1,1.4026354886268807e-05,gene/protein
RMDN3,1.3926981335348274e-05,gene/protein
HLA-A,1.386632295086284e-05,gene/protein
Erm(37),1.3807570962274446e-05,resistance_gene
ErmB,1.3760365566287105e-05,resistance_gene
ErmC,1.3758752208225865e-05,resistance_gene
BLK,1.3744259731097585e-05,gene/protein
ErmA,1.3731798214725912e-05,resistance_gene
ErmT,1.3727079128097782e-05,resistance_gene
ErmG,1.3706664579038882e-05,resistance_gene
fexA,1.3617980591733203e-05,resistance_gene
fexB,1.3616225188397577e-05,resistance_gene
floR,1.3597124541573383e-05,resistance_gene
cmlA9,1.3597124541573383e-05,resistance_gene
cmlA5,1.3597124541573383e-05,resistance_gene
cmlA6,1.3597124541573383e-05,resistance_gene
cmlA4,1.3595511183512135e-05,resistance_gene
cmlA1,1.3595511183512135e-05,resistance_gene
cmx,1.3593755780176512e-05,resistance_gene
cmlB,1.3593755780176512e-05,resistance_gene
cmlB1,1.3591627186738218e-05,resistance_gene
mexM,1.3591627186738218e-05,resistance_gene
mexN,1.3591627186738218e-05,resistance_gene
cmlA8,1.3591627186738218e-05,resistance_gene
SSMEM1,1.3586050777761146e-05,gene/protein
Enterococcus faecalis chloramphenicol acetyltransferase,1.358072773907431e-05,resistance_gene
