node,betweeness_centrality,node_type
ADM,0.0,gene/protein
CAV2,0.0,gene/protein
CALU,0.0,gene/protein
ARL1,0.0,gene/protein
COL9A3,0.0,gene/protein
CLTA,0.0,gene/protein
AP1S1,0.0,gene/protein
ATP5F1C,0.0,gene/protein
APBB1,0.0,gene/protein
CAV3,0.0,gene/protein
AP1G1,0.0,gene/protein
ATP1B1,0.0,gene/protein
EDN3,0.0,gene/protein
TCF12,0.0,gene/protein
INTS1,0.0,gene/protein
USP34,0.0,gene/protein
ITM2C,0.0,gene/protein
CLASP1,0.0,gene/protein
HASPIN,0.0,gene/protein
cerebellum development,0.0,biological_process
positive regulation of cell differentiation,0.0,biological_process
RGS14,0.0,gene/protein
embryonic organ morphogenesis,0.0,biological_process
regulation of intestinal epithelial structure maintenance,0.0,biological_process
amacrine cell differentiation,0.0,biological_process
enteroendocrine cell differentiation,0.0,biological_process
pancreatic A cell fate commitment,0.0,biological_process
pancreatic PP cell fate commitment,0.0,biological_process
RPS6KA4,0.0,gene/protein
signal transduction involved in regulation of gene expression,0.0,biological_process
dentate gyrus development,0.0,biological_process
EFNA3,0.0,gene/protein
anterior/posterior pattern specification,0.0,biological_process
PEAK1,0.0,gene/protein
PPP1R21,0.0,gene/protein
SLC2A3,0.0,gene/protein
TBCD,0.0,gene/protein
TRIP12,0.0,gene/protein
CRELD1,0.0,gene/protein
TGFBR2,0.0,gene/protein
PDHX,0.0,gene/protein
negative regulation of type B pancreatic cell apoptotic process,0.0,biological_process
negative regulation of receptor signaling pathway via JAK-STAT,0.0,biological_process
nucleocytoplasmic transport,0.0,biological_process
PSME3IP1,0.0,gene/protein
STK40,0.0,gene/protein
DPF3,0.0,gene/protein
TBK1,0.0,gene/protein
MAP3K14,0.0,gene/protein
STK36,0.0,gene/protein
NAT2,0.0,gene/protein
EGF,0.0,gene/protein
ECM1,0.0,gene/protein
CELSR3,0.0,gene/protein
MVK,0.0,gene/protein
PGD,0.0,gene/protein
NNMT,0.0,gene/protein
BUB1B,0.0,gene/protein
inner ear development,0.0,biological_process
HOXA10,0.0,gene/protein
GPM6A,0.0,gene/protein
HOXD9,0.0,gene/protein
FCN2,0.0,gene/protein
FOSB,0.0,gene/protein
INMT,0.0,gene/protein
GINS1,0.0,gene/protein
HGFAC,0.0,gene/protein
ACACA,0.0,gene/protein
C9,0.0,gene/protein
endocrine pancreas development,0.0,biological_process
neuron differentiation,0.0,biological_process
MAPKAPK5,0.0,gene/protein
GDF2,0.0,gene/protein
GJB1,0.0,gene/protein
MYBL2,0.0,gene/protein
FDFT1,0.0,gene/protein
RCAN1,0.0,gene/protein
CA2,0.0,gene/protein
FBP1,0.0,gene/protein
FGF4,0.0,gene/protein
FOXM1,0.0,gene/protein
GPC3,0.0,gene/protein
SLC5A5,0.0,gene/protein
EPHX1,0.0,gene/protein
DMPK,0.0,gene/protein
CAMK2G,0.0,gene/protein
SORL1,0.0,gene/protein
FGF3,0.0,gene/protein
WNK1,0.0,gene/protein
DENND4A,0.0,gene/protein
TNFRSF13B,0.0,gene/protein
BRMS1,0.0,gene/protein
ACKR4,0.0,gene/protein
VPS4A,0.0,gene/protein
MIRLET7I,0.0,gene/protein
H4C2,0.0,gene/protein
positive regulation of apoptotic process,0.0,biological_process
LINC01465,0.0,gene/protein
SIRT2,0.0,gene/protein
cellular response to tumor necrosis factor,0.0,biological_process
C1orf52,0.0,gene/protein
GRAP2,0.0,gene/protein
CFLAR,0.0,gene/protein
OR7E91P,0.0,gene/protein
Regulation of gene expression in beta cells,0.0,pathway
HIF1AN,0.0,gene/protein
ISCU,0.0,gene/protein
CARM1,0.0,gene/protein
TUBB,0.0,gene/protein
ECSIT,0.0,gene/protein
ANKRD30BL,0.0,gene/protein
LAPTM5,0.0,gene/protein
DPF2,0.0,gene/protein
SRF,0.0,gene/protein
SKAP1,0.0,gene/protein
JAKMIP1,0.0,gene/protein
TANGO6,0.0,gene/protein
PSPC1,0.0,gene/protein
MRPL30,0.0,gene/protein
RFX5,0.0,gene/protein
MIDEAS,0.0,gene/protein
UNC5CL,0.0,gene/protein
neutrophil degranulation,0.0,biological_process
inflammatory response,0.0,biological_process
TLCD1,0.0,gene/protein
negative regulation of insulin secretion,0.0,biological_process
SLC12A4,0.0,gene/protein
BTBD1,0.0,gene/protein
PPP6R1,0.0,gene/protein
CLDND1,0.0,gene/protein
PCNX4,0.0,gene/protein
negative regulation of delayed rectifier potassium channel activity,0.0,biological_process
negative regulation of transmission of nerve impulse,0.0,biological_process
neurogenesis,0.0,biological_process
regulation of neuronal action potential,0.0,biological_process
Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells,0.0,pathway
CUL3,0.0,gene/protein
ARHGAP28,0.0,gene/protein
MTMR6,0.0,gene/protein
MON2,0.0,gene/protein
APOL6,0.0,gene/protein
CAMKK1,0.0,gene/protein
MAFA,0.0,gene/protein
negative regulation of neuron apoptotic process,0.0,biological_process
RECK,0.0,gene/protein
IRF9,0.0,gene/protein
STMN4,0.0,gene/protein
G protein-coupled receptor signaling pathway,0.0,biological_process
positive regulation of transmission of nerve impulse,0.0,biological_process
negative regulation of cytosolic calcium ion concentration,0.0,biological_process
negative regulation of cGMP-mediated signaling,0.0,biological_process
RNF41,0.0,gene/protein
camera-type eye development,0.0,biological_process
SF3A3,0.0,gene/protein
DISP3,0.0,gene/protein
COG4,0.0,gene/protein
SMARCD1,0.0,gene/protein
MAP2K4,0.0,gene/protein
chemical synaptic transmission,0.0,biological_process
"positive regulation of circadian sleep/wake cycle, non-REM sleep",0.0,biological_process
G alpha (i) signalling events,0.0,pathway
Class A/1 (Rhodopsin-like receptors),0.0,pathway
TINF2,0.0,gene/protein
FANK1,0.0,gene/protein
ZPBP2,0.0,gene/protein
HMGXB4,0.0,gene/protein
KSR1,0.0,gene/protein
IFNL1,0.0,gene/protein
SPTBN1,0.0,gene/protein
ARHGAP32,0.0,gene/protein
TFAP2A,0.0,gene/protein
GCM2,0.0,gene/protein
PALS2,0.0,gene/protein
NEK8,0.0,gene/protein
SLC35B2,0.0,gene/protein
negative regulation of gene expression,0.0,biological_process
positive regulation of lipid storage,0.0,biological_process
TAPBP,0.0,gene/protein
negative regulation of apoptotic process,0.0,biological_process
T cell receptor signaling pathway,0.0,biological_process
DDX46,0.0,gene/protein
DEx/H-box helicases activate type I IFN and inflammatory cytokines production ,0.0,pathway
TRAF6 mediated NF-kB activation,0.0,pathway
HCMV Early Events,0.0,pathway
Purinergic signaling in leishmaniasis infection,0.0,pathway
Interleukin-1 signaling,0.0,pathway
NF-kB is activated and signals survival,0.0,pathway
FCERI mediated NF-kB activation,0.0,pathway
Senescence-Associated Secretory Phenotype (SASP),0.0,pathway
H4C9,0.0,gene/protein
MTPN,0.0,gene/protein
Transcriptional regulation of white adipocyte differentiation,0.0,pathway
TAK1 activates NFkB by phosphorylation and activation of IKKs complex,0.0,pathway
Interleukin-1 processing,0.0,pathway
AIM2,0.0,gene/protein
ATF7,0.0,gene/protein
NLE1,0.0,gene/protein
BANP,0.0,gene/protein
IFNL3,0.0,gene/protein
PKMTs methylate histone lysines,0.0,pathway
The NLRP3 inflammasome,0.0,pathway
LDOC1,0.0,gene/protein
KRT40,0.0,gene/protein
NME1-NME2,0.0,gene/protein
MAGED1,0.0,gene/protein
RIPOR2,0.0,gene/protein
TMEM69,0.0,gene/protein
response to nicotine,0.0,biological_process
positive regulation of miRNA metabolic process,0.0,biological_process
FAM25C,0.0,gene/protein
ion transmembrane transport,0.0,biological_process
STX11,0.0,gene/protein
MAP3K8 (TPL2)-dependent MAPK1/3 activation,0.0,pathway
positive regulation of canonical Wnt signaling pathway,0.0,biological_process
negative regulation of cholesterol transport,0.0,biological_process
negative regulation of cellular protein metabolic process,0.0,biological_process
transcription by RNA polymerase II,0.0,biological_process
BCL2L15,0.0,gene/protein
negative regulation of vitamin D biosynthetic process,0.0,biological_process
COMMD1,0.0,gene/protein
TNIP1,0.0,gene/protein
RHEX,0.0,gene/protein
IkBA variant leads to EDA-ID,0.0,pathway
RIP-mediated NFkB activation via ZBP1,0.0,pathway
Regulated proteolysis of p75NTR,0.0,pathway
WRAP53,0.0,gene/protein
Transcriptional Regulation by VENTX,0.0,pathway
TANK,0.0,gene/protein
cellular response to lipopolysaccharide,0.0,biological_process
positive regulation of NF-kappaB transcription factor activity,0.0,biological_process
negative regulation of inflammatory response,0.0,biological_process
CLEC7A/inflammasome pathway,0.0,pathway
CD209 (DC-SIGN) signaling,0.0,pathway
CLEC7A (Dectin-1) signaling,0.0,pathway
positive regulation of type I interferon production,0.0,biological_process
Neutrophil degranulation,0.0,pathway
EBI3,0.0,gene/protein
IKZF1,0.0,gene/protein
CCDC57,0.0,gene/protein
protein ubiquitination,0.0,biological_process
TFIP11,0.0,gene/protein
protein K6-linked ubiquitination,0.0,biological_process
negative regulation of axon extension,0.0,biological_process
negative regulation of insulin secretion involved in cellular response to glucose stimulus,0.0,biological_process
TBC1D2B,0.0,gene/protein
Downstream TCR signaling,0.0,pathway
NUP214,0.0,gene/protein
Hypoplasia of the fovea,0.0,effect/phenotype
CACYBP,0.0,gene/protein
S100B,0.0,gene/protein
DHX36,0.0,gene/protein
NEDD1,0.0,gene/protein
FAM25G,0.0,gene/protein
UFM1,0.0,gene/protein
CD2BP2,0.0,gene/protein
MTUS2,0.0,gene/protein
SSX2IP,0.0,gene/protein
CBY2,0.0,gene/protein
TADA2A,0.0,gene/protein
NCCRP1,0.0,gene/protein
ZG16B,0.0,gene/protein
CRNN,0.0,gene/protein
response to fatty acid,0.0,biological_process
LDB1,0.0,gene/protein
response to hypoxia,0.0,biological_process
MIPOL1,0.0,gene/protein
KIAA0753,0.0,gene/protein
ubiquitin-dependent protein catabolic process,0.0,biological_process
protein K48-linked ubiquitination,0.0,biological_process
UBE2H,0.0,gene/protein
UBE2D1,0.0,gene/protein
BMF,0.0,gene/protein
cellular response to insulin stimulus,0.0,biological_process
female pregnancy,0.0,biological_process
positive regulation of fibroblast proliferation,0.0,biological_process
signal transduction,0.0,biological_process
HSP90B1,0.0,gene/protein
IKZF3,0.0,gene/protein
CEP70,0.0,gene/protein
PNMA2,0.0,gene/protein
axonogenesis,0.0,biological_process
protein K27-linked ubiquitination,0.0,biological_process
Eyelid coloboma,0.0,effect/phenotype
UBE2F,0.0,gene/protein
FAM25A,0.0,gene/protein
SPDYC,0.0,gene/protein
IPO13,0.0,gene/protein
RNF111,0.0,gene/protein
VSX2,0.0,gene/protein
FYCO1,0.0,gene/protein
CHCHD7,0.0,gene/protein
GRHL2,0.0,gene/protein
RBM26,0.0,gene/protein
POLR3C,0.0,gene/protein
C2CD6,0.0,gene/protein
RINT1,0.0,gene/protein
regulation of androgen receptor signaling pathway,0.0,biological_process
Antigen processing: Ubiquitination & Proteasome degradation,0.0,pathway
NFKBID,0.0,gene/protein
TRAPPC6A,0.0,gene/protein
LNPK,0.0,gene/protein
SMARCB1,0.0,gene/protein
ZNF124,0.0,gene/protein
TLK2,0.0,gene/protein
NKIRAS2,0.0,gene/protein
AP5M1,0.0,gene/protein
TRIM11,0.0,gene/protein
PPIL4,0.0,gene/protein
TOM1L2,0.0,gene/protein
MANBAL,0.0,gene/protein
TM9SF4,0.0,gene/protein
STAC,0.0,gene/protein
RNF125,0.0,gene/protein
PGPEP1,0.0,gene/protein
TRIM39,0.0,gene/protein
RNF126,0.0,gene/protein
ARIH2,0.0,gene/protein
TRIM31,0.0,gene/protein
WWP2,0.0,gene/protein
positive regulation of G1/S transition of mitotic cell cycle,0.0,biological_process
cellular response to interleukin-1,0.0,biological_process
DAZAP2,0.0,gene/protein
RNF11,0.0,gene/protein
IPO11,0.0,gene/protein
DZIP3,0.0,gene/protein
RNF103,0.0,gene/protein
DTX3L,0.0,gene/protein
CHFR,0.0,gene/protein
RNF25,0.0,gene/protein
MUL1,0.0,gene/protein
UBL5,0.0,gene/protein
EIF4A3,0.0,gene/protein
animal organ morphogenesis,0.0,biological_process
triglyceride catabolic process,0.0,biological_process
NRXN3,0.0,gene/protein
NECAB1,0.0,gene/protein
LMF1,0.0,gene/protein
MTMR1,0.0,gene/protein
OTUB1,0.0,gene/protein
Assembly of active LPL and LIPC lipase complexes,0.0,pathway
DET1,0.0,gene/protein
TRIM45,0.0,gene/protein
ARIH1,0.0,gene/protein
RNF166,0.0,gene/protein
UNG,0.0,gene/protein
USP15,0.0,gene/protein
RNF114,0.0,gene/protein
ARRDC3,0.0,gene/protein
fatty acid biosynthetic process,0.0,biological_process
PTBP2,0.0,gene/protein
DCAF16,0.0,gene/protein
ANKHD1,0.0,gene/protein
TRIM50,0.0,gene/protein
SNCA,0.0,gene/protein
HK3,0.0,gene/protein
KRTAP10-6,0.0,gene/protein
KHDRBS2,0.0,gene/protein
positive regulation of cell death,0.0,biological_process
KRTAP5-8,0.0,gene/protein
PFDN5,0.0,gene/protein
RIOK2,0.0,gene/protein
VEGFA,0.0,gene/protein
response to cobalamin,0.0,biological_process
AATF,0.0,gene/protein
cellular response to stress,0.0,biological_process
response to morphine,0.0,biological_process
SOX8,0.0,gene/protein
adaptive thermogenesis,0.0,biological_process
UBR5,0.0,gene/protein
PRDM14,0.0,gene/protein
RNF8,0.0,gene/protein
RNF220,0.0,gene/protein
DUOX2,0.0,gene/protein
phosphate ion homeostasis,0.0,biological_process
negative regulation of sodium-dependent phosphate transport,0.0,biological_process
MARCHF3,0.0,gene/protein
negative regulation of non-canonical Wnt signaling pathway,0.0,biological_process
KRTAP10-7,0.0,gene/protein
positive regulation of cold-induced thermogenesis,0.0,biological_process
RNF185,0.0,gene/protein
TRIM2,0.0,gene/protein
ESPL1,0.0,gene/protein
ITCH,0.0,gene/protein
protein polyubiquitination,0.0,biological_process
NR1D1,0.0,gene/protein
PCGF2,0.0,gene/protein
smoothened signaling pathway,0.0,biological_process
neuron migration,0.0,biological_process
intermediate-density lipoprotein particle remodeling,0.0,biological_process
regulation of lipoprotein lipase activity,0.0,biological_process
ADHFE1,0.0,gene/protein
triglyceride homeostasis,0.0,biological_process
low-density lipoprotein particle remodeling,0.0,biological_process
regulation of axon extension,0.0,biological_process
anatomical structure development,0.0,biological_process
CGGBP1,0.0,gene/protein
MAFB,0.0,gene/protein
RFTN1,0.0,gene/protein
positive regulation of keratinocyte apoptotic process,0.0,biological_process
ANKHD1-EIF4EBP3,0.0,gene/protein
negative regulation of cell population proliferation,0.0,biological_process
cholesterol homeostasis,0.0,biological_process
detection of glucose,0.0,biological_process
high-density lipoprotein particle remodeling,0.0,biological_process
cellular response to interleukin-6,0.0,biological_process
Activation of NF-kappaB in B cells,0.0,pathway
regulation of transcription initiation from RNA polymerase II promoter,0.0,biological_process
cellular response to nicotine,0.0,biological_process
negative regulation of interleukin-12 production,0.0,biological_process
cellular response to peptide hormone stimulus,0.0,biological_process
FBXO2,0.0,gene/protein
Chylomicron clearance,0.0,pathway
positive regulation of insulin secretion,0.0,biological_process
negative regulation of glial cell differentiation,0.0,biological_process
type B pancreatic cell proliferation,0.0,biological_process
Regulation of gene expression in early pancreatic precursor cells,0.0,pathway
oligodendrocyte differentiation,0.0,biological_process
regulation of neuron migration,0.0,biological_process
cellular response to cytokine stimulus,0.0,biological_process
positive regulation of type B pancreatic cell development,0.0,biological_process
pancreas development,0.0,biological_process
very-low-density lipoprotein particle remodeling,0.0,biological_process
chylomicron remnant clearance,0.0,biological_process
QRICH1,0.0,gene/protein
TLK1,0.0,gene/protein
central nervous system neuron differentiation,0.0,biological_process
POLI,0.0,gene/protein
PPM1G,0.0,gene/protein
AP4E1,0.0,gene/protein
TMEM230,0.0,gene/protein
PTPRD,0.0,gene/protein
GMCL1,0.0,gene/protein
UBQLN2,0.0,gene/protein
RNF40,0.0,gene/protein
IPO9,0.0,gene/protein
COG8,0.0,gene/protein
positive regulation of epidermal cell differentiation,0.0,biological_process
regulation of BMP signaling pathway,0.0,biological_process
negative regulation of Wnt signaling pathway,0.0,biological_process
response to hormone,0.0,biological_process
positive regulation of glial cell differentiation,0.0,biological_process
PCDHB10,0.0,gene/protein
TLN1,0.0,gene/protein
IRS4,0.0,gene/protein
IPO4,0.0,gene/protein
RPRD2,0.0,gene/protein
GPR50,0.0,gene/protein
UBR4,0.0,gene/protein
PDIA6,0.0,gene/protein
FSTL1,0.0,gene/protein
KRTAP9-3,0.0,gene/protein
UBXN2B,0.0,gene/protein
NAIF1,0.0,gene/protein
NME7,0.0,gene/protein
lipid catabolic process,0.0,biological_process
cholesterol metabolic process,0.0,biological_process
reverse cholesterol transport,0.0,biological_process
phosphatidylcholine catabolic process,0.0,biological_process
NTM,0.0,gene/protein
CABP5,0.0,gene/protein
ERG28,0.0,gene/protein
EIF1AD,0.0,gene/protein
RAN,0.0,gene/protein
PSORS1C2,0.0,gene/protein
PDE4C,0.0,gene/protein
LONRF1,0.0,gene/protein
type B pancreatic cell differentiation,0.0,biological_process
cerebral cortex regionalization,0.0,biological_process
Activation of anterior HOX genes in hindbrain development during early embryogenesis,0.0,pathway
CCDC33,0.0,gene/protein
lacrimal gland development,0.0,biological_process
lens development in camera-type eye,0.0,biological_process
establishment of mitotic spindle orientation,0.0,biological_process
forebrain dorsal/ventral pattern formation,0.0,biological_process
cornea development in camera-type eye,0.0,biological_process
iris morphogenesis,0.0,biological_process
habenula development,0.0,biological_process
astrocyte differentiation,0.0,biological_process
salivary gland morphogenesis,0.0,biological_process
TRIM46,0.0,gene/protein
MARF1,0.0,gene/protein
SLC30A1,0.0,gene/protein
RGS20,0.0,gene/protein
S-adenosylmethionine biosynthetic process,0.0,biological_process
methylation,0.0,biological_process
methionine catabolic process,0.0,biological_process
MAT2B,0.0,gene/protein
TRAP1,0.0,gene/protein
protein homotetramerization,0.0,biological_process
ATP6V0D2,0.0,gene/protein
pituitary gland development,0.0,biological_process
response to wounding,0.0,biological_process
positive regulation of core promoter binding,0.0,biological_process
ventral spinal cord development,0.0,biological_process
TRIP10,0.0,gene/protein
ACOT12,0.0,gene/protein
EAF1,0.0,gene/protein
ASPSCR1,0.0,gene/protein
CHAF1A,0.0,gene/protein
negative regulation of neural precursor cell proliferation,0.0,biological_process
response to manganese ion,0.0,biological_process
positive regulation of vascular associated smooth muscle cell apoptotic process,0.0,biological_process
ZC3H11A,0.0,gene/protein
USP36,0.0,gene/protein
Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation,0.0,pathway
response to hydrogen peroxide,0.0,biological_process
"Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)",0.0,pathway
removal of superoxide radicals,0.0,biological_process
response to L-ascorbic acid,0.0,biological_process
response to isolation stress,0.0,biological_process
release of cytochrome c from mitochondria,0.0,biological_process
regulation of blood pressure,0.0,biological_process
positive regulation of cell migration,0.0,biological_process
cellular response to oxidative stress,0.0,biological_process
TMEM131,0.0,gene/protein
"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",0.0,pathway
visual perception,0.0,biological_process
central nervous system development,0.0,biological_process
retina development in camera-type eye,0.0,biological_process
HOMER3,0.0,gene/protein
CCL26,0.0,gene/protein
Cardiogenic shock,0.0,effect/phenotype
Methylmalonic acidemia,0.0,effect/phenotype
Reticulocytosis,0.0,effect/phenotype
AP1M1,0.0,gene/protein
Neurodegeneration,0.0,effect/phenotype
Hypoxemia,0.0,effect/phenotype
RAPGEF4,0.0,gene/protein
positive regulation of tumor necrosis factor production,0.0,biological_process
potassium ion transport,0.0,biological_process
PRKAG1,0.0,gene/protein
GMPS,0.0,gene/protein
CXorf38,0.0,gene/protein
KANK2,0.0,gene/protein
Maternal diabetes,0.0,effect/phenotype
transmembrane transport,0.0,biological_process
renal glucose absorption,0.0,biological_process
CBX3,0.0,gene/protein
Fasting hypoglycemia,0.0,effect/phenotype
Postprandial hyperglycemia,0.0,effect/phenotype
MRPL15,0.0,gene/protein
ITGB3BP,0.0,gene/protein
ATAD3A,0.0,gene/protein
SDHD,0.0,gene/protein
NGLY1,0.0,gene/protein
CTNNA3,0.0,gene/protein
SPG21,0.0,gene/protein
SRSF11,0.0,gene/protein
LYSMD1,0.0,gene/protein
TCEAL5,0.0,gene/protein
liver development,0.0,biological_process
negative regulation of wound healing,0.0,biological_process
LXN,0.0,gene/protein
TCP11L1,0.0,gene/protein
CCDC103,0.0,gene/protein
cell fate determination,0.0,biological_process
negative regulation of neuron differentiation,0.0,biological_process
negative regulation of protein phosphorylation,0.0,biological_process
negative regulation of low-density lipoprotein particle clearance,0.0,biological_process
ATP sensitive Potassium channels,0.0,pathway
cellular response to ethanol,0.0,biological_process
Regulation of insulin secretion,0.0,pathway
response to radiation,0.0,biological_process
response to activity,0.0,biological_process
response to selenium ion,0.0,biological_process
PRDM2,0.0,gene/protein
NPC1L1,0.0,gene/protein
response to pH,0.0,biological_process
inorganic cation transmembrane transport,0.0,biological_process
memory,0.0,biological_process
Defective ABCC8 can cause hypo- and hyper-glycemias,0.0,pathway
oxygen homeostasis,0.0,biological_process
UBAP2L,0.0,gene/protein
one-carbon metabolic process,0.0,biological_process
pancreatic A cell development,0.0,biological_process
embryonic camera-type eye morphogenesis,0.0,biological_process
positive regulation of epithelial cell differentiation,0.0,biological_process
oligodendrocyte cell fate specification,0.0,biological_process
forebrain-midbrain boundary formation,0.0,biological_process
axon guidance,0.0,biological_process
