node,degree_centrality,node_type
WSB1,8.20411846747067e-05,gene/protein
STK31,8.20411846747067e-05,gene/protein
SLC12A2,8.20411846747067e-05,gene/protein
SERBP1,8.20411846747067e-05,gene/protein
NRDC,8.20411846747067e-05,gene/protein
PANK4,8.20411846747067e-05,gene/protein
Signaling by Hippo,8.20411846747067e-05,pathway
PLIN4,8.20411846747067e-05,gene/protein
Activation of caspases through apoptosome-mediated cleavage,8.20411846747067e-05,pathway
SMAC (DIABLO) binds to IAPs ,8.20411846747067e-05,pathway
SMAC(DIABLO)-mediated dissociation of IAP:caspase complexes ,8.20411846747067e-05,pathway
Apoptosis induced DNA fragmentation,8.20411846747067e-05,pathway
BIRC7,8.20411846747067e-05,gene/protein
DCC,8.20411846747067e-05,gene/protein
GRIPAP1,8.20411846747067e-05,gene/protein
activation of cysteine-type endopeptidase activity,8.20411846747067e-05,biological_process
positive regulation of macrophage differentiation,8.20411846747067e-05,biological_process
Apoptotic execution phase,8.20411846747067e-05,pathway
BEX1,8.20411846747067e-05,gene/protein
Gaze-evoked nystagmus,8.20411846747067e-05,effect/phenotype
Abnormality of the distal phalanx of the thumb,8.20411846747067e-05,effect/phenotype
histone H3 deacetylation,8.20411846747067e-05,biological_process
HPN,8.20411846747067e-05,gene/protein
NRGN,8.20411846747067e-05,gene/protein
Regulation of HMOX1 expression and activity,8.20411846747067e-05,pathway
gene silencing,8.20411846747067e-05,biological_process
neuromuscular process,8.20411846747067e-05,biological_process
social behavior,8.20411846747067e-05,biological_process
LAX1,8.20411846747067e-05,gene/protein
membrane repolarization during action potential,8.20411846747067e-05,biological_process
membrane repolarization during atrial cardiac muscle cell action potential,8.20411846747067e-05,biological_process
regulation of ventricular cardiac muscle cell membrane repolarization,8.20411846747067e-05,biological_process
atrial cardiac muscle cell action potential,8.20411846747067e-05,biological_process
membrane repolarization during ventricular cardiac muscle cell action potential,8.20411846747067e-05,biological_process
negative regulation of intracellular signal transduction,8.20411846747067e-05,biological_process
endothelial cell-matrix adhesion,8.20411846747067e-05,biological_process
RBFA,8.20411846747067e-05,gene/protein
negative regulation of helicase activity,8.20411846747067e-05,biological_process
DHRS3,8.20411846747067e-05,gene/protein
regulation of membrane repolarization,8.20411846747067e-05,biological_process
gastrin-induced gastric acid secretion,8.20411846747067e-05,biological_process
non-motile cilium assembly,8.20411846747067e-05,biological_process
cardiac conduction,8.20411846747067e-05,biological_process
cochlea development,8.20411846747067e-05,biological_process
membrane repolarization during cardiac muscle cell action potential,8.20411846747067e-05,biological_process
GPR108,8.20411846747067e-05,gene/protein
regulation of atrial cardiac muscle cell membrane repolarization,8.20411846747067e-05,biological_process
corticosterone secretion,8.20411846747067e-05,biological_process
regulation of gastric acid secretion,8.20411846747067e-05,biological_process
positive regulation of potassium ion transmembrane transport,8.20411846747067e-05,biological_process
regulation of voltage-gated sodium channel activity,8.20411846747067e-05,biological_process
stomach development,8.20411846747067e-05,biological_process
auditory receptor cell development,8.20411846747067e-05,biological_process
EXOSC8,8.20411846747067e-05,gene/protein
Monotonic speech,8.20411846747067e-05,effect/phenotype
Hypomimic face,8.20411846747067e-05,effect/phenotype
Shyness,8.20411846747067e-05,effect/phenotype
DYRK2,8.20411846747067e-05,gene/protein
mRNA export from nucleus,8.20411846747067e-05,biological_process
TRMT6,8.20411846747067e-05,gene/protein
positive regulation of proteolysis,8.20411846747067e-05,biological_process
TRAIL-activated apoptotic signaling pathway,8.20411846747067e-05,biological_process
suppression by virus of host cysteine-type endopeptidase activity involved in apoptotic process,8.20411846747067e-05,biological_process
toll-like receptor 3 signaling pathway,8.20411846747067e-05,biological_process
natural killer cell activation,8.20411846747067e-05,biological_process
modulation by virus of host cellular process,8.20411846747067e-05,biological_process
syncytiotrophoblast cell differentiation involved in labyrinthine layer development,8.20411846747067e-05,biological_process
self proteolysis,8.20411846747067e-05,biological_process
proteolysis involved in cellular protein catabolic process,8.20411846747067e-05,biological_process
pyroptosis,8.20411846747067e-05,biological_process
iodide transport,8.20411846747067e-05,biological_process
Insertion of tail-anchored proteins into the endoplasmic reticulum membrane,8.20411846747067e-05,pathway
Iron uptake and transport,8.20411846747067e-05,pathway
SYNJ2,8.20411846747067e-05,gene/protein
CCDC142,8.20411846747067e-05,gene/protein
SLC2A4RG,8.20411846747067e-05,gene/protein
TMEM150A,8.20411846747067e-05,gene/protein
PLPP2,8.20411846747067e-05,gene/protein
PLEKHG6,8.20411846747067e-05,gene/protein
PLG,8.20411846747067e-05,gene/protein
KLC4,8.20411846747067e-05,gene/protein
SLC16A3,8.20411846747067e-05,gene/protein
PNRC1,8.20411846747067e-05,gene/protein
PAX8,8.20411846747067e-05,gene/protein
CDC42BPA,8.20411846747067e-05,gene/protein
ANXA9,8.20411846747067e-05,gene/protein
antigen transcytosis by M cells in mucosal-associated lymphoid tissue,8.20411846747067e-05,biological_process
GNG10,8.20411846747067e-05,gene/protein
SEPTIN9,8.20411846747067e-05,gene/protein
LBX2,8.20411846747067e-05,gene/protein
SUB1,8.20411846747067e-05,gene/protein
TMBIM1,8.20411846747067e-05,gene/protein
MOGAT3,8.20411846747067e-05,gene/protein
PEX13,8.20411846747067e-05,gene/protein
NSMCE1,8.20411846747067e-05,gene/protein
KNL1,8.20411846747067e-05,gene/protein
adrenergic receptor signaling pathway,8.20411846747067e-05,biological_process
iron ion homeostasis,8.20411846747067e-05,biological_process
ELOVL6,8.20411846747067e-05,gene/protein
positive regulation of cardiac muscle contraction,8.20411846747067e-05,biological_process
DIDO1,8.20411846747067e-05,gene/protein
potassium ion export across plasma membrane,8.20411846747067e-05,biological_process
GABBR2,8.20411846747067e-05,gene/protein
TRIF-dependent toll-like receptor signaling pathway,8.20411846747067e-05,biological_process
Long toe,8.20411846747067e-05,effect/phenotype
Abnormal left ventricle morphology,8.20411846747067e-05,effect/phenotype
Holoprosencephaly,8.20411846747067e-05,effect/phenotype
Macroorchidism,8.20411846747067e-05,effect/phenotype
Hydrocele testis,8.20411846747067e-05,effect/phenotype
Pulmonary valve atresia,8.20411846747067e-05,effect/phenotype
Square face,8.20411846747067e-05,effect/phenotype
Aphasia,8.20411846747067e-05,effect/phenotype
Action tremor,8.20411846747067e-05,effect/phenotype
Bradykinesia,8.20411846747067e-05,effect/phenotype
Agraphesthesia,8.20411846747067e-05,effect/phenotype
TCAF1,8.20411846747067e-05,gene/protein
Post-translational modification: synthesis of GPI-anchored proteins,8.20411846747067e-05,pathway
neutrophil migration,8.20411846747067e-05,biological_process
GNGT1,8.20411846747067e-05,gene/protein
ventricular cardiac muscle cell action potential,8.20411846747067e-05,biological_process
PDCL,8.20411846747067e-05,gene/protein
protein folding,8.20411846747067e-05,biological_process
positive regulation of blood pressure,8.20411846747067e-05,biological_process
cAMP-mediated signaling,8.20411846747067e-05,biological_process
G beta:gamma signalling through BTK,8.20411846747067e-05,pathway
ADP signalling through P2Y purinoceptor 12,8.20411846747067e-05,pathway
ZNF131,8.20411846747067e-05,gene/protein
Activation of G protein gated Potassium channels,8.20411846747067e-05,pathway
GNG3,8.20411846747067e-05,gene/protein
IFITM3,8.20411846747067e-05,gene/protein
POMT2,8.20411846747067e-05,gene/protein
SLC15A4,8.20411846747067e-05,gene/protein
SPTSSA,8.20411846747067e-05,gene/protein
KHK,8.20411846747067e-05,gene/protein
peptidyl-lysine acetylation,8.20411846747067e-05,biological_process
CDCA7L,8.20411846747067e-05,gene/protein
heterochromatin assembly,8.20411846747067e-05,biological_process
peptidyl-lysine deacetylation,8.20411846747067e-05,biological_process
regulation of transcription from RNA polymerase II promoter in response to iron,8.20411846747067e-05,biological_process
Heme degradation,8.20411846747067e-05,pathway
STMN3,8.20411846747067e-05,gene/protein
GNG8,8.20411846747067e-05,gene/protein
Thromboxane signalling through TP receptor,8.20411846747067e-05,pathway
Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits,8.20411846747067e-05,pathway
Prostacyclin signalling through prostacyclin receptor,8.20411846747067e-05,pathway
RAB5B,8.20411846747067e-05,gene/protein
FAM83H,8.20411846747067e-05,gene/protein
GNG11,8.20411846747067e-05,gene/protein
RASD2,8.20411846747067e-05,gene/protein
CUL4A,8.20411846747067e-05,gene/protein
response to estrogen,8.20411846747067e-05,biological_process
endothelial cell proliferation,8.20411846747067e-05,biological_process
ADAM33,8.20411846747067e-05,gene/protein
BAG2,8.20411846747067e-05,gene/protein
erythrocyte homeostasis,8.20411846747067e-05,biological_process
negative regulation of leukocyte migration,8.20411846747067e-05,biological_process
CDT1 association with the CDC6:ORC:origin complex,8.20411846747067e-05,pathway
Regulation of RAS by GAPs,8.20411846747067e-05,pathway
regulation of smooth muscle cell apoptotic process,8.20411846747067e-05,biological_process
regulation of endodeoxyribonuclease activity,8.20411846747067e-05,biological_process
negative regulation of peptidyl-lysine acetylation,8.20411846747067e-05,biological_process
pyrimidine dimer repair by nucleotide-excision repair,8.20411846747067e-05,biological_process
rDNA heterochromatin assembly,8.20411846747067e-05,biological_process
heterochromatin maintenance,8.20411846747067e-05,biological_process
protein deacetylation,8.20411846747067e-05,biological_process
histone deacetylation,8.20411846747067e-05,biological_process
GNG5,8.20411846747067e-05,gene/protein
FOXO6,8.20411846747067e-05,gene/protein
Short nose,8.20411846747067e-05,effect/phenotype
Hypertonia,8.20411846747067e-05,effect/phenotype
Preauricular skin tag,8.20411846747067e-05,effect/phenotype
Enuresis,8.20411846747067e-05,effect/phenotype
Abnormally large globe,8.20411846747067e-05,effect/phenotype
Cortical dysplasia,8.20411846747067e-05,effect/phenotype
Optic nerve hypoplasia,8.20411846747067e-05,effect/phenotype
Joint contracture of the 5th finger,8.20411846747067e-05,effect/phenotype
Sandal gap,8.20411846747067e-05,effect/phenotype
Thick lower lip vermilion,8.20411846747067e-05,effect/phenotype
Thoracic kyphosis,8.20411846747067e-05,effect/phenotype
Poor eye contact,8.20411846747067e-05,effect/phenotype
negative regulation of epithelial cell apoptotic process,8.20411846747067e-05,biological_process
heme oxidation,8.20411846747067e-05,biological_process
sodium ion transport,8.20411846747067e-05,biological_process
KCNQ2,8.20411846747067e-05,gene/protein
KCNE2,8.20411846747067e-05,gene/protein
Voltage gated Potassium channels,8.20411846747067e-05,pathway
Phase 3 - rapid repolarisation,8.20411846747067e-05,pathway
Phase 2 - plateau phase,8.20411846747067e-05,pathway
regulation of heart contraction,8.20411846747067e-05,biological_process
inner ear morphogenesis,8.20411846747067e-05,biological_process
regulation of heart rate by cardiac conduction,8.20411846747067e-05,biological_process
small GTPase mediated signal transduction,8.20411846747067e-05,biological_process
negative regulation of mast cell cytokine production,8.20411846747067e-05,biological_process
regulation of gene expression by genetic imprinting,8.20411846747067e-05,biological_process
GNG12,8.20411846747067e-05,gene/protein
NDUFA6,8.20411846747067e-05,gene/protein
KRTAP17-1,8.20411846747067e-05,gene/protein
VAPB,8.20411846747067e-05,gene/protein
positive regulation of cation channel activity,8.20411846747067e-05,biological_process
Striae distensae,8.20411846747067e-05,effect/phenotype
Hyperactivity,8.20411846747067e-05,effect/phenotype
Mitral stenosis,8.20411846747067e-05,effect/phenotype
Double outlet right ventricle,8.20411846747067e-05,effect/phenotype
Absent Achilles reflex,8.20411846747067e-05,effect/phenotype
Anal atresia,8.20411846747067e-05,effect/phenotype
Frontal balding,8.20411846747067e-05,effect/phenotype
Low hanging columella,8.20411846747067e-05,effect/phenotype
Small earlobe,8.20411846747067e-05,effect/phenotype
Secondary microcephaly,8.20411846747067e-05,effect/phenotype
regulation of membrane potential,8.20411846747067e-05,biological_process
positive regulation of phosphoprotein phosphatase activity,8.20411846747067e-05,biological_process
LMAN2L,8.20411846747067e-05,gene/protein
cellular chloride ion homeostasis,8.20411846747067e-05,biological_process
wound healing involved in inflammatory response,8.20411846747067e-05,biological_process
Broad nasal tip,8.20411846747067e-05,effect/phenotype
Poor suck,8.20411846747067e-05,effect/phenotype
X-linked dominant inheritance,8.20411846747067e-05,immune_effect/phenotype
Left ventricular noncompaction cardiomyopathy,8.20411846747067e-05,effect/phenotype
Death in childhood,8.20411846747067e-05,effect/phenotype
Toenail dysplasia,8.20411846747067e-05,effect/phenotype
Abnormality of the septum pellucidum,8.20411846747067e-05,effect/phenotype
Oral-pharyngeal dysphagia,8.20411846747067e-05,effect/phenotype
Undetectable electroretinogram,8.20411846747067e-05,effect/phenotype
Triangular face,8.20411846747067e-05,effect/phenotype
MFSD6,8.20411846747067e-05,gene/protein
TTLL4,8.20411846747067e-05,gene/protein
C1QTNF9,8.20411846747067e-05,gene/protein
MRM1,8.20411846747067e-05,gene/protein
VMA21,8.20411846747067e-05,gene/protein
response to ATP,8.20411846747067e-05,biological_process
FKBP10,8.20411846747067e-05,gene/protein
SH3GLB1,8.20411846747067e-05,gene/protein
bradykinin catabolic process,8.20411846747067e-05,biological_process
calcitonin catabolic process,8.20411846747067e-05,biological_process
TRPM8,8.20411846747067e-05,gene/protein
NIM1K,8.20411846747067e-05,gene/protein
MLF1,8.20411846747067e-05,gene/protein
positive regulation of adaptive immune response,8.20411846747067e-05,biological_process
regulation of bile acid biosynthetic process,8.20411846747067e-05,biological_process
SIRT1 negatively regulates rRNA expression,8.20411846747067e-05,pathway
Regulation of activated PAK-2p34 by proteasome mediated degradation,8.20411846747067e-05,pathway
TMEM35A,8.20411846747067e-05,gene/protein
FEM1B,8.20411846747067e-05,gene/protein
TMEM179B,8.20411846747067e-05,gene/protein
C1QTNF9B,8.20411846747067e-05,gene/protein
Dyskinesia,8.20411846747067e-05,effect/phenotype
Epicanthus inversus,8.20411846747067e-05,effect/phenotype
Cupped ear,8.20411846747067e-05,effect/phenotype
Chorioretinal atrophy,8.20411846747067e-05,effect/phenotype
Chorioretinal degeneration,8.20411846747067e-05,effect/phenotype
Peripheral visual field loss,8.20411846747067e-05,effect/phenotype
Restricted large joint movement,8.20411846747067e-05,effect/phenotype
Tented upper lip vermilion,8.20411846747067e-05,effect/phenotype
Drooling,8.20411846747067e-05,effect/phenotype
Submucous cleft soft palate,8.20411846747067e-05,effect/phenotype
GTF3C2,8.20411846747067e-05,gene/protein
WDR11,8.20411846747067e-05,gene/protein
cellular extravasation,8.20411846747067e-05,biological_process
muscle contraction,8.20411846747067e-05,biological_process
LAMA1,8.20411846747067e-05,gene/protein
SLC17A2,8.20411846747067e-05,gene/protein
neutrophil chemotaxis,8.20411846747067e-05,biological_process
embryonic digit morphogenesis,8.20411846747067e-05,biological_process
FYB1,8.20411846747067e-05,gene/protein
GAS1,8.20411846747067e-05,gene/protein
CDK12,8.20411846747067e-05,gene/protein
MARCHF7,8.20411846747067e-05,gene/protein
STAP1,8.20411846747067e-05,gene/protein
MAST4,8.20411846747067e-05,gene/protein
endothelin maturation,8.20411846747067e-05,biological_process
substance P catabolic process,8.20411846747067e-05,biological_process
hormone catabolic process,8.20411846747067e-05,biological_process
NPB,8.20411846747067e-05,gene/protein
positive regulation of receptor recycling,8.20411846747067e-05,biological_process
MFNG,8.20411846747067e-05,gene/protein
TRAF3IP2,8.20411846747067e-05,gene/protein
STRAP,8.20411846747067e-05,gene/protein
Stereotypy,8.20411846747067e-05,effect/phenotype
Peripheral pulmonary artery stenosis,8.20411846747067e-05,effect/phenotype
Unilateral vocal cord paralysis,8.20411846747067e-05,effect/phenotype
Long face,8.20411846747067e-05,effect/phenotype
Progressive spasticity,8.20411846747067e-05,effect/phenotype
Hydronephrosis,8.20411846747067e-05,effect/phenotype
Hostility,8.20411846747067e-05,effect/phenotype
Clubbing of toes,8.20411846747067e-05,effect/phenotype
Recurrent cutaneous abscess formation,8.20411846747067e-05,effect/phenotype
Adenoma sebaceum,8.20411846747067e-05,effect/phenotype
Extrapyramidal muscular rigidity,8.20411846747067e-05,effect/phenotype
TCEA2,8.20411846747067e-05,gene/protein
SLF2,8.20411846747067e-05,gene/protein
PTP4A3,8.20411846747067e-05,gene/protein
IFNAR1,8.20411846747067e-05,gene/protein
TCEANC2,8.20411846747067e-05,gene/protein
SNORD35B,8.20411846747067e-05,gene/protein
regulation of mitotic cell cycle phase transition,8.20411846747067e-05,biological_process
regulation of catalytic activity,8.20411846747067e-05,biological_process
Degradation of AXIN,8.20411846747067e-05,pathway
CD200R1,8.20411846747067e-05,gene/protein
CCDC74B,8.20411846747067e-05,gene/protein
ANKRD27,8.20411846747067e-05,gene/protein
PUM1,8.20411846747067e-05,gene/protein
PTPRU,8.20411846747067e-05,gene/protein
PRKD3,8.20411846747067e-05,gene/protein
RPSA,8.20411846747067e-05,gene/protein
PDK2,8.20411846747067e-05,gene/protein
PKD1L1-AS1,8.20411846747067e-05,gene/protein
RPS26,8.20411846747067e-05,gene/protein
DAAM1,8.20411846747067e-05,gene/protein
pharyngeal system development,8.20411846747067e-05,biological_process
Localized periodontitis,8.20411846747067e-05,effect/phenotype
Gastrostomy tube feeding in infancy,8.20411846747067e-05,effect/phenotype
Oral cleft,8.20411846747067e-05,effect/phenotype
Cleft upper lip,8.20411846747067e-05,effect/phenotype
Preaxial hand polydactyly,8.20411846747067e-05,effect/phenotype
Oval face,8.20411846747067e-05,effect/phenotype
Hallux valgus,8.20411846747067e-05,effect/phenotype
Ankle flexion contracture,8.20411846747067e-05,immune_effect/phenotype
Macrogyria,8.20411846747067e-05,effect/phenotype
Alcoholism,8.20411846747067e-05,effect/phenotype
Bilateral basal ganglia lesions,8.20411846747067e-05,effect/phenotype
Abnormality of the thyroid gland,8.20411846747067e-05,effect/phenotype
Anterior pituitary dysgenesis,8.20411846747067e-05,effect/phenotype
PABPC1,8.20411846747067e-05,gene/protein
ventricular cardiac muscle tissue development,8.20411846747067e-05,biological_process
Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,8.20411846747067e-05,pathway
NIK-->noncanonical NF-kB signaling,8.20411846747067e-05,pathway
SLC26A1,8.20411846747067e-05,gene/protein
ACOT13,8.20411846747067e-05,gene/protein
LRRC27,8.20411846747067e-05,gene/protein
H2BC17,8.20411846747067e-05,gene/protein
PMPCB,8.20411846747067e-05,gene/protein
RPL10A,8.20411846747067e-05,gene/protein
MINDY2,8.20411846747067e-05,gene/protein
MRPL22,8.20411846747067e-05,gene/protein
CYBRD1,8.20411846747067e-05,gene/protein
TMIE,8.20411846747067e-05,gene/protein
NEDD4L,8.20411846747067e-05,gene/protein
PTGER4,8.20411846747067e-05,gene/protein
SMIM40,8.20411846747067e-05,gene/protein
insulin-like growth factor receptor signaling pathway,8.20411846747067e-05,biological_process
Preauricular pit,8.20411846747067e-05,effect/phenotype
Everted lower lip vermilion,8.20411846747067e-05,effect/phenotype
Blepharitis,8.20411846747067e-05,effect/phenotype
Abnormal calcium-phosphate regulating hormone level,8.20411846747067e-05,effect/phenotype
Alopecia universalis,8.20411846747067e-05,effect/phenotype
Intracranial hemorrhage,8.20411846747067e-05,effect/phenotype
Metabolic acidosis,8.20411846747067e-05,effect/phenotype
Abnormal caudate nucleus morphology,8.20411846747067e-05,effect/phenotype
Inflammatory arteriopathy,8.20411846747067e-05,immune_effect/phenotype
Abnormal morphology of the cerebellar cortex,8.20411846747067e-05,effect/phenotype
Abnormal toenail morphology,8.20411846747067e-05,effect/phenotype
Abnormal oral glucose tolerance,8.20411846747067e-05,effect/phenotype
Pancreatic hypoplasia,8.20411846747067e-05,effect/phenotype
Hepatocellular adenoma,8.20411846747067e-05,effect/phenotype
Flushing,8.20411846747067e-05,effect/phenotype
integrin-mediated signaling pathway,8.20411846747067e-05,biological_process
ZNF184,8.20411846747067e-05,gene/protein
NELFE,8.20411846747067e-05,gene/protein
APRT,8.20411846747067e-05,gene/protein
Laminin interactions,8.20411846747067e-05,pathway
Other semaphorin interactions,8.20411846747067e-05,pathway
SPAG16,8.20411846747067e-05,gene/protein
OBSCN,8.20411846747067e-05,gene/protein
ARHGAP27,8.20411846747067e-05,gene/protein
CCNI,8.20411846747067e-05,gene/protein
BTBD10,8.20411846747067e-05,gene/protein
TRUB2,8.20411846747067e-05,gene/protein
GNPNAT1,8.20411846747067e-05,gene/protein
Platelet Adhesion to exposed collagen,8.20411846747067e-05,pathway
CHL1 interactions,8.20411846747067e-05,pathway
ESS2,8.20411846747067e-05,gene/protein
Smooth Muscle Contraction,8.20411846747067e-05,pathway
MATN1,8.20411846747067e-05,gene/protein
Xerostomia,8.20411846747067e-05,effect/phenotype
HOXD13,8.20411846747067e-05,gene/protein
KCNB1,8.20411846747067e-05,gene/protein
RHOH,8.20411846747067e-05,gene/protein
STX2,8.20411846747067e-05,gene/protein
ERCC6,8.20411846747067e-05,gene/protein
MAP3K9,8.20411846747067e-05,gene/protein
PCNX1,8.20411846747067e-05,gene/protein
WDR33,8.20411846747067e-05,gene/protein
NOTCH4,8.20411846747067e-05,gene/protein
PQBP1,8.20411846747067e-05,gene/protein
REV1,8.20411846747067e-05,gene/protein
NRG2,8.20411846747067e-05,gene/protein
KLHL22,8.20411846747067e-05,gene/protein
MEIS1,8.20411846747067e-05,gene/protein
KLC1,8.20411846747067e-05,gene/protein
PLP2,8.20411846747067e-05,gene/protein
LGMN,8.20411846747067e-05,gene/protein
ATP6V1A,8.20411846747067e-05,gene/protein
Azoospermia,8.20411846747067e-05,effect/phenotype
Recurrent cystitis,8.20411846747067e-05,effect/phenotype
Recurrent pyelonephritis,8.20411846747067e-05,effect/phenotype
Generalized periodontitis,8.20411846747067e-05,effect/phenotype
Wide mouth,8.20411846747067e-05,effect/phenotype
Abnormal eyelash morphology,8.20411846747067e-05,effect/phenotype
Nephrolithiasis,8.20411846747067e-05,effect/phenotype
Narcolepsy,8.20411846747067e-05,effect/phenotype
Cataplexy,8.20411846747067e-05,effect/phenotype
Antiphospholipid antibody positivity,8.20411846747067e-05,immune_effect/phenotype
Abnormality of the Leydig cells,8.20411846747067e-05,effect/phenotype
Abnormal putamen morphology,8.20411846747067e-05,effect/phenotype
Paroxysmal drowsiness,8.20411846747067e-05,effect/phenotype
DGUOK,8.20411846747067e-05,gene/protein
AMFR,8.20411846747067e-05,gene/protein
ZER1,8.20411846747067e-05,gene/protein
RAI14,8.20411846747067e-05,gene/protein
Separation of Sister Chromatids,8.20411846747067e-05,pathway
WNT ligand biogenesis and trafficking,8.20411846747067e-05,pathway
Negative regulation of NOTCH4 signaling,8.20411846747067e-05,pathway
Neddylation,8.20411846747067e-05,pathway
CDK-mediated phosphorylation and removal of Cdc6,8.20411846747067e-05,pathway
G2/M Checkpoints,8.20411846747067e-05,pathway
Ubiquitin Mediated Degradation of Phosphorylated Cdc25A,8.20411846747067e-05,pathway
Ubiquitin-dependent degradation of Cyclin D,8.20411846747067e-05,pathway
Hedgehog 'on' state,8.20411846747067e-05,pathway
SYAP1,8.20411846747067e-05,gene/protein
"retrograde transport, endosome to Golgi",8.20411846747067e-05,biological_process
Regulation of ornithine decarboxylase (ODC),8.20411846747067e-05,pathway
EEF2,8.20411846747067e-05,gene/protein
BCAT1,8.20411846747067e-05,gene/protein
BMP6,8.20411846747067e-05,gene/protein
Hepatic failure,8.20411846747067e-05,effect/phenotype
Permanent atrial fibrillation,8.20411846747067e-05,effect/phenotype
Large for gestational age,8.20411846747067e-05,effect/phenotype
Abnormal insulin level,8.20411846747067e-05,effect/phenotype
Nephropathy,8.20411846747067e-05,effect/phenotype
Fat malabsorption,8.20411846747067e-05,effect/phenotype
Neonatal hypoglycemia,8.20411846747067e-05,effect/phenotype
Polymicrogyria,8.20411846747067e-05,effect/phenotype
Mood swings,8.20411846747067e-05,effect/phenotype
Simplified gyral pattern,8.20411846747067e-05,effect/phenotype
HEXB,8.20411846747067e-05,gene/protein
NAP1L4,8.20411846747067e-05,gene/protein
POLR2E,8.20411846747067e-05,gene/protein
ETFB,8.20411846747067e-05,gene/protein
ACAT1,8.20411846747067e-05,gene/protein
Abnormal position of hair whorl,8.20411846747067e-05,effect/phenotype
Abnormality of the optic nerve,8.20411846747067e-05,effect/phenotype
Dilation of lateral ventricles,8.20411846747067e-05,effect/phenotype
Atonic seizure,8.20411846747067e-05,effect/phenotype
Calcaneovalgus deformity,8.20411846747067e-05,effect/phenotype
Weak voice,8.20411846747067e-05,effect/phenotype
Bulbous nose,8.20411846747067e-05,effect/phenotype
Graves disease,8.20411846747067e-05,effect/phenotype
Abnormality of exocrine pancreas physiology,8.20411846747067e-05,effect/phenotype
Abnormal corpus callosum morphology,8.20411846747067e-05,effect/phenotype
ALDH7A1,8.20411846747067e-05,gene/protein
DARS1,8.20411846747067e-05,gene/protein
ENO3,8.20411846747067e-05,gene/protein
MCM5,8.20411846747067e-05,gene/protein
S100A11,8.20411846747067e-05,gene/protein
Non-caseating epithelioid cell granulomatosis,8.20411846747067e-05,effect/phenotype
Abnormal blistering of the skin,8.20411846747067e-05,effect/phenotype
Abnormal pulmonary Interstitial morphology,8.20411846747067e-05,effect/phenotype
High forehead,8.20411846747067e-05,effect/phenotype
CCR10,8.20411846747067e-05,gene/protein
UBE2U,8.20411846747067e-05,gene/protein
RFX1,8.20411846747067e-05,gene/protein
Absence of secondary sex characteristics,8.20411846747067e-05,effect/phenotype
Patchy hypo- and hyperpigmentation,8.20411846747067e-05,immune_effect/phenotype
Lumbar hypertrichosis,8.20411846747067e-05,effect/phenotype
Autoimmune antibody positivity,8.20411846747067e-05,immune_effect/phenotype
PTMS,8.20411846747067e-05,gene/protein
PPA1,8.20411846747067e-05,gene/protein
C4BPA,8.20411846747067e-05,gene/protein
RPL30,8.20411846747067e-05,gene/protein
HSP90AB3P,8.20411846747067e-05,gene/protein
NCBP1,8.20411846747067e-05,gene/protein
ATP6V1B1,8.20411846747067e-05,gene/protein
CTSE,8.20411846747067e-05,gene/protein
SARS1,8.20411846747067e-05,gene/protein
KLK3,8.20411846747067e-05,gene/protein
KRT15,8.20411846747067e-05,gene/protein
EIF1AX,8.20411846747067e-05,gene/protein
NACA,8.20411846747067e-05,gene/protein
LDHB,8.20411846747067e-05,gene/protein
RPA3,8.20411846747067e-05,gene/protein
PFDN2,8.20411846747067e-05,gene/protein
PSAP,8.20411846747067e-05,gene/protein
Vomiting,8.20411846747067e-05,effect/phenotype
Abnormal globus pallidus morphology,8.20411846747067e-05,effect/phenotype
Basal ganglia necrosis,8.20411846747067e-05,effect/phenotype
Aplasia/Hypoplasia of the spleen,8.20411846747067e-05,effect/phenotype
cellular component disassembly involved in execution phase of apoptosis,8.20411846747067e-05,biological_process
acinar cell differentiation,8.20411846747067e-05,biological_process
SHD,8.20411846747067e-05,gene/protein
GTF2A1L,8.20411846747067e-05,gene/protein
RORA,8.20411846747067e-05,gene/protein
embryonic retina morphogenesis in camera-type eye,8.20411846747067e-05,biological_process
atrial cardiac muscle tissue morphogenesis,8.20411846747067e-05,biological_process
venous blood vessel morphogenesis,8.20411846747067e-05,biological_process
aorta smooth muscle tissue morphogenesis,8.20411846747067e-05,biological_process
lens fiber cell morphogenesis,8.20411846747067e-05,biological_process
RUSC1,8.20411846747067e-05,gene/protein
SERPINB1,8.20411846747067e-05,gene/protein
APOC3,8.20411846747067e-05,gene/protein
F10,8.20411846747067e-05,gene/protein
GTF2F1,8.20411846747067e-05,gene/protein
NKX2-5,8.20411846747067e-05,gene/protein
Nephrocalcinosis,8.20411846747067e-05,effect/phenotype
Primary adrenal insufficiency,8.20411846747067e-05,effect/phenotype
GRK4,8.20411846747067e-05,gene/protein
PRKACG,8.20411846747067e-05,gene/protein
SCYL3,8.20411846747067e-05,gene/protein
TRIM33,8.20411846747067e-05,gene/protein
CORO7,8.20411846747067e-05,gene/protein
WDR48,8.20411846747067e-05,gene/protein
hypothalamus development,8.20411846747067e-05,biological_process
FABP4,8.20411846747067e-05,gene/protein
SARDH,8.20411846747067e-05,gene/protein
G6PC1,8.20411846747067e-05,gene/protein
ETV4,8.20411846747067e-05,gene/protein
